sentiment,tweets
1,korona olduysanız bilinçli olmanız gerekir burda gelmişsiniz öğrencileri kötülüyorsunuz çalışmıyormuşuz bahaneymiş emin olun öğrencilerin okuldan almadıkları eğitimi yerlerden tamamlamak çabalıyorlar
-1,fahrettin bey hazır konuya değinmişken keşke samsun'da covid 19 salgın patlamasından açık ülkenin yüksek vakaya sahip kenti kelam etseydiniz
-1,bkin cami hocası korona olmus sonra butun mahalleli hocayi ziyarete gitmis sonra belirti gosterip doktara gidiyorlar doktor bey eger koronaysam olursem sorumlusu sensin boyle kitle iste
-1,cinayetler pandemi ekonomik kriz mutsuzluk taciz yöneticiler yobazlar doğru düzgün hayatımız mutluyuz hayatımda mutlu olacağıma inanmıyorum artık
-1,chp hdpkk'nin i̇stanbul sözleşmesi covid 19 tedbir/kısıtlamalara aşı'ya itirazları sizce garip
-1,korona atlatmis agir geçmese inanin evde kafayi yiyorsunuz 15 gun lutfen biseyler yapin artmasını istemiyoruz ogrencileroelmekistemiyor
-1,pandemi koşulları boyunca yüze eğitime devam bölümümüze geçmiş yıllarda verilen kontenjanın yarısını vererek gereken önem veriliyor anlamıyoruz okuloncesine863adaletsizligi
1,i̇ngiltere’de bugün aşılanan insan sayısı 23 vaka sayısı 177 ölüm bugün ölen aşının başarısı net ortada türkiye aşı işini hızlandırmalı london türkiye ankara
0,kürtlerde kaçak çay halay önemlisi nan û pivaz denen etkili silah virüsü yendiler kürt bilim adamlarının kaçak aşı çalışmaları hâlâ devam
1,pandemi bitince ilk gideceğim konser erkin koray konseri isterdim biter elbet herhalde
1,şimdi bakmışsın pandemi bitmiş yaz gelmiş antalyada güzel otelde 1kriptotürkiye kongresindeyiz eğitimler kurslar dostluk kahkaha havada uçuşuyor güzel olurdu hayaller gerçek vardır olmasın
1,maşallah korona tedbir iyi uymuşsunuz vatandaş ceza yerdi
1,pandemi sürecinde evinde oturup canı sıkılanlar çevrimiçi eğitimleri alsalar yatırım yapmış olurlardı sevgili google düşünmüş fundamentals digital marketing kursunu çevrimiçi değerlendirilmeli google fundamental digitalmarketing
-1,demek istediğimi anlamak istemiyorsun söylüyorum sana ülke takmasa anlarım avrupa'da onlarca ülke açık alanda maske takmıyor salak akilliyiz korona yokta varbunu sorgula birilerinin yalakaligini yapmadan tarafsiz düşün
-1,covid sebebiyle halkin çoğunluğu ilk zamanlarda destek gorunce hee demekki halk bilim kurulu olunca yiyor demiş olmalilar anayasa bilim kurulumudr nedir cikarmislar isteyen baska
-1,yarın sınav çalışmıyorum önceden aptal oyalayıp iptal edilen sınav zamanı yeterince çalıştımtek derdim korona olmamak öğrencilerölmekistemiyor
-1,takip edin lütfen destek olun i̇zmirli aktifim yaşım 32 konak ciddi olanlar dm görüşelim aşılanmak ister corona aşısı boru ister
-1,aşı sonrasi 14 gün sonra immumglobulin bakılıyor aşı arasi uzun tutuldu hacettepe önerdi gun önerdi
-1,sağlık çalışanıyım aşı olmadım olmıycam zorunlu uygulama sırada yönetim olmıycam diyorum işten çıkarın diyorum çıkarmıyorlar asla çift maske takmam çoğunlukla maske takmıyorum tulum giymedim sanıldığı salgın tvleri kapatın
-1,pozisyon marcaonunki tiyatronun son perdesi gibipandemi tiyatroya gidemeyen sanatseverler oturup cinconun maçlaını izlese kâfidir
-1,burası beypazarı pandemi öncesine dönmüşüz maşallah düşük riske dönen haritamız yakında kıpkırmızı olacak belli nerdesosyalmesafe nerdeönlem
-1,corona geçirdim herkeste aynı rahat geçirdim tek sorun hafta tat koku yoktu tekrar kapmaya kabulüm yıl yaşamak koyar adama
-1,erkan kamat şampiyon senede vardi nasil transferlere ulaştığını gördük diyemez haftalik kolay fikstürden yararlanamadik yüzden lige cikamadik boş yapmasın haftalik kolay fikstür vardi korona yüzüden verdik diger üçünde kötü oyun
-1,diyanetkapatılsın oraya giden paralar işsiz kalan pandemi mağdurlarına verilsin yatırım yapılsın bileyim uzay mekiği hani ayagidiyoruz parayı heba etmeyin yeterin artık kan emici sülükler
-1,şiddet yanlılarından yere çöp atanlardan para lafı geçince gözleri parlayanlardan kitap okumayanlardan heves bırakmayanlardan kıskançlık besleyenlerden taktir etmeyenlerden aşı yokken aşsızdan konuşanlardan bıktım tiksindim
-1,pandemi süresince kilo almışım2 beden yapar kot pantolonlarım alışveriş merkezlerini gezdim ortalık lebaleb dolu aktif spora kaldığım yerden devam yangelip yatmak uymaz
-1,öğrencilerölmekistemiyor sınav olursam 1 sınav yeterli sınavlar bittikten sonra dk evde durmam derslere girmem korona varsa bulaşır okulda gidip gelirken bulaşmıyorsa bulaşmaz
-1,özellerin cevapları vermesi öğrencilerin bilgi sahibi dönemde sınav aile kavgadan intiharlar korona kapıp ölme korkusu ziya tablodan memnunmusunöğrencilerölmekistemiyor öğrencilerölmekistemiyor
-1,covid aşısının yayınlanmasının üzerinden hafta geçti aşı yapıldıktan sonra 64500 kişi öldü yıl içinde aşı virüsten fazla insanı öldürmüş olacak salgınsahteyasaklarkalksın
1,yeni yazımda ab'de ekonomik istikrarın yüksek çıtası mali kuralların askıya alınma girişimini değerlendirdim covid-19 mücadelenin ekonomiyi daraltmasını önlemek verilen mali desteği vaktinden önce geri çekmeyecek teslim bayrağını ⁉
-1,erzurum nenehatun kız yurdunun bloğu 3 ünü açıp ikişerli kalmaya zorluyorlarben 4sınıf tıp öğrencisiyim sınıfımda covid geçirmeyen şanslı insanlardan biriyimhasta istemiyoruz gereğini yapın lütfen
-1,canım benimde kronik hastalıgim bnde sagligimi düşünüorm ztn ekonomi baya kötü üstelik korona zmn biter belli sınav olmazsa egitim ortamı olacak egitim devam ettirilecek tabi gezince korona umursamazsnz sınava sıra gelince hayır
1,online konserler pandemi dışinda devam etse keşke i-army mütiş seçenek
-1,sürü etkinlik seminer konferans çalıştay düzenlendi konuyu 10 yıldır takip ederseniz pandemi süreci hariç konu sürü boş yere emek harcandığını görürsünüz eğitimsiz çözüm toplum cinsiyetçiliği mühendisliği yere varamayız
-1,aşı tamamen tedavi etmez önlebilirliği bulaşı azaltır yeni mutasyonlar aşıların başarısını düşürebilir tedavi antiviraller tedavi protokolleri önemlidir hepsinden önemlisi biliyorum bıktınız maske sosyal mesafe ellerin yıkanmasıdır
-1,covid19 restoranlarkapatılmalı gün restoran yemek yedim arkadaşlarımla masalardan uzak genel kişi dolaşımından uzak masa idi ayakta maskesiz kişi geziyordu inanamazsınız olayın ciddiyetinin farkında
-1,covid-19 pandemisi esnasında bağışıklık sistemini geliştirmek güçlendirmek spor insan sağlığı kritik öneme sahip iflasetmekistemiyoruz
-1,tansiyon ölçümü korona testi sn bakan şimdiye soylemediniz korona suphesi oğlumu batı bahat hastanesi'ne ambulans gönderdik tansiyonu ölçülüp taburcu tebrikler
-1,yarın sınav gidersem artık evde tutamaz liseliler korona tutmuyor türlü öğrencilerölmekistemiyor
-1,hatırlayannınız kadın 25 yaşında komşusu öldürüldü sırf aşkına karşılık vermedi 33 yaşında kız sahibi kadındı evden işe işten eve gider derdi hemşireyi pandemi dönemiydi yapmış vermiş tokat'ın ilçesinde
-1,takım maalesef geçen seneki pandemi döneminden maalesef fizik üstüne koyamadı yeni kondisyoner katkı veremedi pas oyunu bıktırıyor kapanan takımlara çözüm bulamiyoruz gördüğümüzü hoca görmüyor galatasaray saglıkolsun
-1,salgınsahteyasaklarkalksın plandemi tiyatrosuna inanan insanlara allah akıl fikir versin ortada tehlikeli salgın tehlikeli darbe pandemi darbesi pandemi bahane edilerek özgürlüğümüzü elimizden almak istiyorlar apaçık şeytani plan
-1,pandemi öncesi i̇stanbul’dayken çantamdan asla çıkarmazdım avmlere gittiğim ötmüyor deodoranttan farklı kutusu havalimanında uçakta sıvı kuralı muhabbetinden sorun başka türlü sanmıyorum
-1,kamyonla zararı 3 sonra pandemi bittiğinde migros sonraki pandemi batar zararla birde migros temettü veriyormuydu
-1,geçen günübirlik tur uludağ kayak merkezine gittimkarlarda yuvarlandım falan kaymayı bilmediğim orada corona maskesiz maske takın demiyorzenginlere corona bulaşmıyorkesin bilgi
-1,aşı testleri pozitif çıkmış yada rahatsızlanmışlardır aşıların kısa vadeli etkileri 3-4 haftaya beliriyor hasta falan değillerdir esas hastalığa dışarıdan virüs kaptıklarında wild type yakalanacaklar
1,pandemi sürecince izlediğim internet dizileri arasında sevdiğim dizi şahsiyet masum dizisi fena değildiama atiyealef beğenmedim fi dizisi biraz iyiydisanırım haluk bilginerin oynadığı filmler güzel
-1,arkadaşlar boşuna uğraşmayalım bitti artık gidip sınav aldığımız düşük notla babamızdan anamızdan dayağımız yeriz bide covid testi yapıp pozitif gelmesini bekleriz kalmadı öğrencilerölmekistemiyor
-1,eskiden tür yabancı güzellemeleri inandırıcı olurdu artık “onlar eylerse güzel olalım” türü türk’ü türk’e kötüleme devri bitti i̇ngiltere’de covid’den ölüm vakası dün 158 london ankara turkey
-1,edirnede durum kötüyken hafta korona durumu kötüleşirken hala okula gittiğimizi açıklasın okulların açık kalmasını ders istiyorum verim alabiliyorum fakat olacak gün okulda maske takıyorum ellerim +
-1,vatandaşların korona testi uyanıklığı böylesine türkiye’de rastlanır önlem alınana yüzlerce kişi faydalandı
1,önceki mesajlarınızda karvakrolün covid19 etkisini araştıracağınızı belirtmiştiniz gelişme hocam saygılar
0,teketekbilim aylardır ülkemizdeki üniversiteler aşı çalışmaları sonuç ilerleme belli üniversitelerin kalitesi zamanlarda ortaya çıkıyor
1,pandemi haritası ilçeler bazında yapılmalı arasında 400 km mesafe ilçeler aynı kefeye koyulabilir teketekbilim
-1,servisle gidiyordum şimdi serviste neyle gitçem söylesin yolu bilmiyorum tek başıma asla gidemem sanayi bölgesi okul yollar kötü uzak çarem napim napıyım bı sağlık korona otobüs öğrencilerölmekistemiyor
1,güzel günler gelsinnn pandemi bitsinn
-1,pandemi sürecinde ders çalışmış yüksek puanlar almış insanlarız hakkımız olanı 23000 atamanın telafisi şimdi 40 binle egitimdusmanilutfielvan
-1,ask covid pozitif oldugu halde maskesiz yaziliya giren ogrenciler vardi kardesimin okulunda zor durumda insanlar icin soylemedim tweeti tarz seyler yapip sonra yazililar iptal diyenlere tepkim
-1,corona'dan hızlı yayılan kadın cinayetleri ülkemizde bitmeyecek şekilde adaletistiyoruz kadinasiddetedurde adalet siddetehayir susma susmayın
-1,beyimiz kızmış pardon bulunduğumuz durumu biliyorsun herhalde “pandemi̇” tanıştırayım bilmiyorsan hani salgın hastalık falan bulaşmak ölüm kelimeleri derdiniz birilerine çanak tutmak
-1,öğrencilerölmekistemiyor hafta okuldan dönünce kendimi halsiz hissettim korona oldum korkup kafayı yedim sınıfta 6 kişiydik 6 kişiden korktuysam bilir yüzlerce öğrenci aynı okulda bekleyince halim olucak korkuyoruz anlamiyo musunuz
1,merak etmeyin kimseye bulaştırma kaldı asi sonrasinda korona sürü insan aşı olunca bulasmiyor yada bulastirmiyorsun söz konusu ayirimini yapamiyorsunuz evelallah bağışıklığım sağlam
-1,kişisel maske mesafe topluluğa girmemeli sağlık bakanının aşı temininde gereğini yapacağını aşı olmazsa yayılma insan kaybı
-1,-gtsağlıkçı -gti̇ki doz aşı olmuş -gtvirüsün temel bulaş yolunun solunum yolundan bilmiyor -gt ölüm kalım istatistiği yorumlayamıyor
-1,haftanın yalanları'nda hafta kılıçdaroğlu aşı yalanı öne geçti halktv arkadan yardım akparti üyeliği yalanıyla arayı kapadı i̇mamoğlu divanhane yalanıyla atağa kalkarken↗ eren erdem çıplak arama liderliği yakaladı
-1,türkiye'de tam kapanma mümkün aşı çeşitliliği sorun yaratır profdr i̇smail balık haber'de yorumladı
1,suflemi yaptım filtre kahvemi kaptım 'un youtube canlı yayınını izliyorum hocalarım pandemi işsizliği ele aldılar ağızlarına sağlık verimli yayın i̇zlerken sıkılmadığım kolayca anlayabildiğim tek kanal
-1,kadınlarımıza şidded inşallah son bulsun yıllar önce anne ölmek istemiyorum kızıda anne ölme diyordu hani degişdi ardına ölümcül virüs korona girdi ibret alan bence caniler acıma duygusunu anatarla kitleyip vicdanınıda bulamayım deyip anatarınıda denize a
0,abi korona döneminde kendimle gurur duyduğum sayılı konulardan biriydi tırnaklarımı yolmamak tanesi hariç hepsinin ırzına geçmişim resmen yaptım hatırlamıyorum birde
0,emniyet müdürlüğü’nden kadınlar gününe özel klip aracılığıyla haber sonhaberajansi kahramanmaraş emniyet 8mart 8mart2021 kadın kadınlargünü klip coronavirus covid19
-1,aşı şirketlerininaşının etkilerinden muafi istemesisağlığımızı düşünmeleri olmasa gerek salgınsahteyasaklarkalksın
-1,kanser hastası ilaç içmiyor virüse onlarca ilaç korona şeytanın işi ülke şeytanın emrine girdik yüce allah bizleri yalandan korusun salgınsahteyasaklarkalksın tuerkiyeuyansınsalgınyok maskezorunluolamaz maskezehirliyor
-1,sınavdayken korona olursam vebali boynuna ziyaselcuk sinavdayokuz sinavlariptalolsun ziyaselcukistifa
-1,haftanın yalanları genel müdürü aşı yalanı milleti vekili çıplak arama yalanı belediye başkanı divanhane yıkımı yalanı medyası yardım üyelik yalanı gün yalan gün iftira
1,i̇stihdam beraberinde verimi getirir pandemi sürecinde nefes tapu kadastro‘da istihdam edilmek 1500 atama istiyoruz emlakveemlakyönetimi
-1,corona'dan önce i̇kisini tanımıyordum keşke tanımasaydım i̇yi geceler oegrencilerolmekistemiyor zkusağıunutmaz
1,dünyadaki 150 meyva ağacından 90 tanesi ülkemizde 84 çesidi küçüksu yetişir bodur cinsi yabani olanları dikerseniz çabuk büyür kalem aşısı elma ağacında 4 renk elma yetiştirebilirsiniz yabani acı ayva aşı harika armut yetişir hayirli
-1,i̇lk papa irak'ı ziyaret papa francis 3 günlük irak ziyaretini erbil'de binlerce kişinin katıldığı ayin noktaladı kalabalıkların dalgayı yaşayan irak'ta korona vakalarını artıracağından kaygı duyuluyor 3 günlük ziyaret sırasında
0,mart dünya kadınlar günü programımız mart günün anlam önemine i̇lişkin programlar rdkm 1900'da başlayacaktır pandemi tedbirlerine uygun yapılacak programımızı youtube kanalımızdan canlı izleyebilirsiniz
1,arkadaşlar koronadan kısıtlamaların seyri elimizde lütfen biraz duyarlı olalım unutmayın muğla’lılar rahat yaşamayı fazla seven insanlarız kendimiz dikkat edelim iyi akşamlar muğla covid19
-1,adel derinlemesine bakalım anadolu holding iştiraklerinden fabel-castel ortaklı şirket covid-19 dönemine net satışları artış 13 finansal borçları 28 azalmış yapmış şirket normalleşme döneminde iyi olacağı düşüncesindeyim ++
-1,6 görüldüğü önümüzde imkansızlıklara olasılıksızlıklara illuzyona algı yönetimine manipülasyona dayandırılmış sözde salgın ölümle/hastalıkla korkutulmuş millet i̇şte yüzden baştan pandemi plandemi diyoruz salgınsahteyasaklarkalksın
-1,yarın konuyu bilmeyerek sınava gideceğim inşallah aileme covid-19 vakaları artarsa tek suçlu sensin korkak davranma lütfen ertele artık öğrencilerölmekistemiyor
-1,covid_19 türkiye'de 7 mart'ta 65 toplamda 29030 aldı vaka coronavirus corona coronavaccine pazar korona
1,kafalar süper pandemi time
1,yarın aşı geliyor yarın pandemi bitecek hissediyorum nolur bitsin yaa hocamaaşıbanaüniversite
-1,valimiz sayın ekrem canalp’in emirleri gereği pandemi sürecinde okullarımızda dikkat gereken hususlar toplantı 07032021 2230'da müdürümüz eralp akman başkanlığında gerçekleştirilmiştir
